MILLISEC,subject,recording,label
459162,S3,S3-ADL5,Stand
459529,S3,S3-ADL5,Stand
461062,S3,S3-ADL5,Stand
466729,S3,S3-ADL5,Stand
471929,S3,S3-ADL5,Stand
476295,S3,S3-ADL5,Walk
476729,S3,S3-ADL5,Walk
479329,S3,S3-ADL5,Walk
483262,S3,S3-ADL5,Stand
485228,S3,S3-ADL5,Stand
492995,S3,S3-ADL5,Stand
494262,S3,S3-ADL5,Stand
495828,S3,S3-ADL5,Stand
495862,S3,S3-ADL5,Stand
495995,S3,S3-ADL5,Stand
496828,S3,S3-ADL5,Stand
499228,S3,S3-ADL5,Walk
507528,S3,S3-ADL5,Sit
507562,S3,S3-ADL5,Sit
510995,S3,S3-ADL5,Sit
515062,S3,S3-ADL5,Sit
517095,S3,S3-ADL5,Sit
518861,S3,S3-ADL5,Sit
519861,S3,S3-ADL5,Sit
520928,S3,S3-ADL5,Sit
521895,S3,S3-ADL5,Sit
526295,S3,S3-ADL5,Sit
528061,S3,S3-ADL5,Sit
528961,S3,S3-ADL5,Sit
530761,S3,S3-ADL5,Sit
534695,S3,S3-ADL5,Sit
537761,S3,S3-ADL5,Sit
538328,S3,S3-ADL5,Sit
538661,S3,S3-ADL5,Sit
539561,S3,S3-ADL5,Sit
539861,S3,S3-ADL5,Sit
540728,S3,S3-ADL5,Sit
544161,S3,S3-ADL5,Sit
545961,S3,S3-ADL5,Sit
546228,S3,S3-ADL5,Sit
547395,S3,S3-ADL5,Sit
549195,S3,S3-ADL5,Sit
552428,S3,S3-ADL5,Sit
554128,S3,S3-ADL5,Sit
558928,S3,S3-ADL5,Sit
560661,S3,S3-ADL5,Sit
562061,S3,S3-ADL5,Sit
563661,S3,S3-ADL5,Sit
564128,S3,S3-ADL5,Sit
569361,S3,S3-ADL5,Sit
570761,S3,S3-ADL5,Sit
573561,S3,S3-ADL5,Sit
576761,S3,S3-ADL5,Sit
582594,S3,S3-ADL5,Sit
582961,S3,S3-ADL5,Sit
583627,S3,S3-ADL5,Sit
585094,S3,S3-ADL5,Sit
587261,S3,S3-ADL5,Sit
589761,S3,S3-ADL5,Sit
589794,S3,S3-ADL5,Sit
594561,S3,S3-ADL5,Walk
600494,S3,S3-ADL5,Stand
602227,S3,S3-ADL5,Stand
603627,S3,S3-ADL5,Stand
605094,S3,S3-ADL5,Stand
606494,S3,S3-ADL5,Stand
608794,S3,S3-ADL5,Stand
613727,S3,S3-ADL5,Stand
616527,S3,S3-ADL5,Stand
617394,S3,S3-ADL5,Stand
617694,S3,S3-ADL5,Walk
618027,S3,S3-ADL5,Walk
618260,S3,S3-ADL5,Walk
619927,S3,S3-ADL5,Walk
620160,S3,S3-ADL5,Walk
626994,S3,S3-ADL5,Sit
628927,S3,S3-ADL5,Sit
634827,S3,S3-ADL5,Sit
636827,S3,S3-ADL5,Sit
645127,S3,S3-ADL5,Sit
646927,S3,S3-ADL5,Sit
650693,S3,S3-ADL5,Sit
651460,S3,S3-ADL5,Sit
651593,S3,S3-ADL5,Sit
652660,S3,S3-ADL5,Sit
653593,S3,S3-ADL5,Sit
654527,S3,S3-ADL5,Sit
658893,S3,S3-ADL5,Sit
661693,S3,S3-ADL5,Sit
662593,S3,S3-ADL5,Sit
663927,S3,S3-ADL5,Walk
664393,S3,S3-ADL5,Walk
664727,S3,S3-ADL5,Walk
666860,S3,S3-ADL5,Walk
669293,S3,S3-ADL5,Stand
669493,S3,S3-ADL5,Stand
670960,S3,S3-ADL5,Stand
672627,S3,S3-ADL5,Stand
674627,S3,S3-ADL5,Walk
674993,S3,S3-ADL5,Walk
676193,S3,S3-ADL5,Walk
690593,S3,S3-ADL5,Stand
690993,S3,S3-ADL5,Stand
692026,S3,S3-ADL5,Stand
697526,S3,S3-ADL5,Stand
700393,S3,S3-ADL5,Stand
701593,S3,S3-ADL5,Stand
703760,S3,S3-ADL5,Stand
706226,S3,S3-ADL5,Stand
707560,S3,S3-ADL5,Stand
707860,S3,S3-ADL5,Walk
708293,S3,S3-ADL5,Walk
711960,S3,S3-ADL5,Stand
718193,S3,S3-ADL5,Stand
720126,S3,S3-ADL5,Stand
720993,S3,S3-ADL5,Walk
722026,S3,S3-ADL5,Walk
727926,S3,S3-ADL5,Walk
730126,S3,S3-ADL5,Stand
730693,S3,S3-ADL5,Stand
730993,S3,S3-ADL5,Stand
733859,S3,S3-ADL5,Lie
735259,S3,S3-ADL5,Lie
735659,S3,S3-ADL5,Lie
736526,S3,S3-ADL5,Lie
736859,S3,S3-ADL5,Lie
738726,S3,S3-ADL5,Lie
739459,S3,S3-ADL5,Lie
743426,S3,S3-ADL5,Stand
748226,S3,S3-ADL5,Stand
749626,S3,S3-ADL5,Stand
752092,S3,S3-ADL5,Stand
752259,S3,S3-ADL5,Stand
753492,S3,S3-ADL5,Walk
754992,S3,S3-ADL5,Walk
758326,S3,S3-ADL5,Stand
758459,S3,S3-ADL5,Stand
763059,S3,S3-ADL5,Walk
766126,S3,S3-ADL5,Stand
766792,S3,S3-ADL5,Stand
769059,S3,S3-ADL5,Stand
772392,S3,S3-ADL5,Walk
775559,S3,S3-ADL5,Walk
776692,S3,S3-ADL5,Walk
776992,S3,S3-ADL5,Walk
780259,S3,S3-ADL5,Walk
784059,S3,S3-ADL5,Walk
788025,S3,S3-ADL5,Walk
795759,S3,S3-ADL5,Walk
801392,S3,S3-ADL5,Walk
802825,S3,S3-ADL5,Walk
803359,S3,S3-ADL5,Walk
805592,S3,S3-ADL5,Walk
807459,S3,S3-ADL5,Walk
809092,S3,S3-ADL5,Walk
810725,S3,S3-ADL5,Walk
813925,S3,S3-ADL5,Sit
814492,S3,S3-ADL5,Sit
817258,S3,S3-ADL5,Sit
823458,S3,S3-ADL5,Lie
824858,S3,S3-ADL5,Lie
824892,S3,S3-ADL5,Lie
825125,S3,S3-ADL5,Lie
825858,S3,S3-ADL5,Lie
825892,S3,S3-ADL5,Lie
826858,S3,S3-ADL5,Lie
831858,S3,S3-ADL5,Walk
833658,S3,S3-ADL5,Walk
834058,S3,S3-ADL5,Walk
835858,S3,S3-ADL5,Stand
837558,S3,S3-ADL5,Stand
842958,S3,S3-ADL5,Stand
843358,S3,S3-ADL5,Stand
846458,S3,S3-ADL5,Stand
847258,S3,S3-ADL5,Stand
850025,S3,S3-ADL5,Stand
854191,S3,S3-ADL5,Stand
856691,S3,S3-ADL5,Stand
862758,S3,S3-ADL5,Stand
863791,S3,S3-ADL5,Stand
864558,S3,S3-ADL5,Stand
864925,S3,S3-ADL5,Stand
865525,S3,S3-ADL5,Walk
869325,S3,S3-ADL5,Stand
880158,S3,S3-ADL5,Sit
882125,S3,S3-ADL5,Sit
600,S4,S4-ADL1,Stand
2100,S4,S4-ADL1,Stand
7067,S4,S4-ADL1,Stand
11400,S4,S4-ADL1,Stand
12333,S4,S4-ADL1,Stand
13133,S4,S4-ADL1,Stand
15000,S4,S4-ADL1,Stand
17300,S4,S4-ADL1,Stand
18433,S4,S4-ADL1,Stand
22366,S4,S4-ADL1,Stand
25666,S4,S4-ADL1,Stand
27633,S4,S4-ADL1,Stand
27833,S4,S4-ADL1,Stand
29833,S4,S4-ADL1,Stand
30933,S4,S4-ADL1,Stand
31500,S4,S4-ADL1,Stand
34600,S4,S4-ADL1,Stand
34966,S4,S4-ADL1,Stand
35433,S4,S4-ADL1,Stand
36066,S4,S4-ADL1,Stand
37733,S4,S4-ADL1,Stand
46200,S4,S4-ADL1,Stand
46466,S4,S4-ADL1,Stand
47266,S4,S4-ADL1,Stand
51133,S4,S4-ADL1,Stand
51166,S4,S4-ADL1,Stand
51466,S4,S4-ADL1,Stand
53599,S4,S4-ADL1,Stand
54833,S4,S4-ADL1,Stand
56833,S4,S4-ADL1,Stand
63133,S4,S4-ADL1,Stand
65299,S4,S4-ADL1,Stand
66666,S4,S4-ADL1,Stand
70399,S4,S4-ADL1,Stand
71399,S4,S4-ADL1,Stand
75966,S4,S4-ADL1,Stand
78866,S4,S4-ADL1,Stand
79533,S4,S4-ADL1,Stand
81866,S4,S4-ADL1,Stand
85399,S4,S4-ADL1,Stand
86199,S4,S4-ADL1,Stand
86699,S4,S4-ADL1,Stand
89899,S4,S4-ADL1,Stand
91366,S4,S4-ADL1,Stand
93899,S4,S4-ADL1,Stand
97466,S4,S4-ADL1,Stand
98166,S4,S4-ADL1,Stand
99299,S4,S4-ADL1,Stand
101199,S4,S4-ADL1,Stand
102032,S4,S4-ADL1,Stand
104766,S4,S4-ADL1,Stand
104999,S4,S4-ADL1,Stand
105232,S4,S4-ADL1,Stand
105732,S4,S4-ADL1,Stand
106566,S4,S4-ADL1,Stand
107632,S4,S4-ADL1,Stand
109099,S4,S4-ADL1,Stand
109466,S4,S4-ADL1,Stand
112766,S4,S4-ADL1,Stand
113566,S4,S4-ADL1,Stand
113632,S4,S4-ADL1,Stand
116632,S4,S4-ADL1,Stand
117632,S4,S4-ADL1,Stand
117965,S4,S4-ADL1,Stand
120932,S4,S4-ADL1,Stand
121032,S4,S4-ADL1,Stand
125299,S4,S4-ADL1,Stand
125532,S4,S4-ADL1,Stand
125732,S4,S4-ADL1,Stand
126032,S4,S4-ADL1,Stand
135532,S4,S4-ADL1,Stand
136132,S4,S4-ADL1,Stand
137265,S4,S4-ADL1,Stand
138999,S4,S4-ADL1,Stand
139032,S4,S4-ADL1,Stand
139165,S4,S4-ADL1,Stand
140999,S4,S4-ADL1,Stand
142732,S4,S4-ADL1,Stand
143599,S4,S4-ADL1,Stand
144032,S4,S4-ADL1,Stand
147132,S4,S4-ADL1,Stand
150365,S4,S4-ADL1,Stand
151498,S4,S4-ADL1,Stand
155398,S4,S4-ADL1,Stand
157632,S4,S4-ADL1,Stand
162698,S4,S4-ADL1,Stand
165598,S4,S4-ADL1,Stand
166565,S4,S4-ADL1,Stand
168098,S4,S4-ADL1,Stand
168598,S4,S4-ADL1,Stand
169998,S4,S4-ADL1,Stand
173898,S4,S4-ADL1,Stand
175565,S4,S4-ADL1,Stand
176332,S4,S4-ADL1,Stand
178598,S4,S4-ADL1,Stand
179665,S4,S4-ADL1,Stand
184698,S4,S4-ADL1,Stand
185131,S4,S4-ADL1,Stand
185765,S4,S4-ADL1,Stand
189331,S4,S4-ADL1,Stand
190331,S4,S4-ADL1,Stand
200765,S4,S4-ADL1,Stand
206765,S4,S4-ADL1,Stand
207798,S4,S4-ADL1,Stand
210065,S4,S4-ADL1,Stand
211098,S4,S4-ADL1,Stand
212265,S4,S4-ADL1,Stand
213098,S4,S4-ADL1,Stand
216298,S4,S4-ADL1,Stand
217731,S4,S4-ADL1,Stand
219564,S4,S4-ADL1,Stand
223898,S4,S4-ADL1,Stand
224698,S4,S4-ADL1,Stand
225298,S4,S4-ADL1,Stand
227664,S4,S4-ADL1,Stand
230964,S4,S4-ADL1,Stand
231398,S4,S4-ADL1,Stand
234298,S4,S4-ADL1,Stand
242431,S4,S4-ADL1,Stand
244531,S4,S4-ADL1,Stand
245164,S4,S4-ADL1,Stand
247398,S4,S4-ADL1,Stand
250664,S4,S4-ADL1,Walk
251464,S4,S4-ADL1,Walk
252631,S4,S4-ADL1,Stand
256297,S4,S4-ADL1,Walk
259897,S4,S4-ADL1,Sit
261097,S4,S4-ADL1,Sit
261431,S4,S4-ADL1,Sit
264731,S4,S4-ADL1,Lie
265097,S4,S4-ADL1,Lie
270864,S4,S4-ADL1,Lie
273631,S4,S4-ADL1,Lie
274697,S4,S4-ADL1,Lie
274831,S4,S4-ADL1,Lie
275064,S4,S4-ADL1,Lie
275864,S4,S4-ADL1,Lie
276131,S4,S4-ADL1,Lie
277031,S4,S4-ADL1,Lie
278231,S4,S4-ADL1,Lie
280631,S4,S4-ADL1,Lie
281597,S4,S4-ADL1,Lie
282297,S4,S4-ADL1,Lie
282831,S4,S4-ADL1,Lie
283264,S4,S4-ADL1,Lie
287697,S4,S4-ADL1,Sit
288630,S4,S4-ADL1,Walk
290197,S4,S4-ADL1,Walk
296364,S4,S4-ADL1,Stand
298130,S4,S4-ADL1,Stand
302630,S4,S4-ADL1,Stand
303130,S4,S4-ADL1,Stand
304697,S4,S4-ADL1,Stand
305830,S4,S4-ADL1,Stand
309130,S4,S4-ADL1,Walk
309597,S4,S4-ADL1,Walk
312697,S4,S4-ADL1,Walk
321397,S4,S4-ADL1,Walk
322130,S4,S4-ADL1,Walk
323130,S4,S4-ADL1,Walk
326263,S4,S4-ADL1,Stand
327597,S4,S4-ADL1,Stand
329197,S4,S4-ADL1,Stand
330830,S4,S4-ADL1,Stand
337430,S4,S4-ADL1,Stand
339130,S4,S4-ADL1,Stand
339897,S4,S4-ADL1,Stand
340263,S4,S4-ADL1,Stand
340763,S4,S4-ADL1,Stand
341130,S4,S4-ADL1,Stand
341363,S4,S4-ADL1,Stand
341563,S4,S4-ADL1,Stand
342330,S4,S4-ADL1,Stand
342463,S4,S4-ADL1,Stand
350596,S4,S4-ADL1,Walk
350663,S4,S4-ADL1,Walk
354263,S4,S4-ADL1,Stand
359996,S4,S4-ADL1,Stand
361730,S4,S4-ADL1,Stand
364496,S4,S4-ADL1,Walk
367830,S4,S4-ADL1,Walk
367963,S4,S4-ADL1,Walk
368363,S4,S4-ADL1,Walk
369163,S4,S4-ADL1,Walk
370330,S4,S4-ADL1,Walk
370563,S4,S4-ADL1,Walk
370663,S4,S4-ADL1,Walk
373930,S4,S4-ADL1,Walk
375296,S4,S4-ADL1,Walk
377630,S4,S4-ADL1,Walk
378263,S4,S4-ADL1,Walk
380196,S4,S4-ADL1,Walk
381396,S4,S4-ADL1,Walk
382330,S4,S4-ADL1,Stand
383696,S4,S4-ADL1,Stand
384563,S4,S4-ADL1,Walk
386863,S4,S4-ADL1,Walk
390496,S4,S4-ADL1,Walk
390796,S4,S4-ADL1,Walk
391696,S4,S4-ADL1,Walk
392763,S4,S4-ADL1,Walk
395063,S4,S4-ADL1,Walk
396963,S4,S4-ADL1,Walk
401096,S4,S4-ADL1,Walk
401629,S4,S4-ADL1,Walk
401896,S4,S4-ADL1,Walk
403763,S4,S4-ADL1,Walk
404563,S4,S4-ADL1,Walk
409529,S4,S4-ADL1,Walk
410529,S4,S4-ADL1,Walk
417062,S4,S4-ADL1,Walk
418129,S4,S4-ADL1,Walk
418729,S4,S4-ADL1,Walk
418796,S4,S4-ADL1,Walk
419129,S4,S4-ADL1,Walk
420196,S4,S4-ADL1,Walk
426396,S4,S4-ADL1,Walk
427229,S4,S4-ADL1,Walk
428596,S4,S4-ADL1,Walk
429329,S4,S4-ADL1,Walk
431262,S4,S4-ADL1,Walk
431829,S4,S4-ADL1,Walk
433229,S4,S4-ADL1,Walk
433829,S4,S4-ADL1,Walk
433862,S4,S4-ADL1,Walk
437896,S4,S4-ADL1,Walk
439296,S4,S4-ADL1,Walk
440596,S4,S4-ADL1,Walk
443029,S4,S4-ADL1,Walk
445362,S4,S4-ADL1,Walk
445729,S4,S4-ADL1,Walk
446296,S4,S4-ADL1,Walk
448496,S4,S4-ADL1,Walk
448729,S4,S4-ADL1,Walk
456562,S4,S4-ADL1,Walk
458529,S4,S4-ADL1,Walk
459962,S4,S4-ADL1,Walk
461495,S4,S4-ADL1,Walk
463662,S4,S4-ADL1,Walk
464929,S4,S4-ADL1,Walk
467929,S4,S4-ADL1,Walk
470162,S4,S4-ADL1,Walk
470329,S4,S4-ADL1,Walk
470762,S4,S4-ADL1,Walk
474229,S4,S4-ADL1,Walk
482962,S4,S4-ADL1,Walk
484195,S4,S4-ADL1,Walk
486295,S4,S4-ADL1,Walk
487662,S4,S4-ADL1,Walk
488895,S4,S4-ADL1,Walk
489028,S4,S4-ADL1,Walk
489328,S4,S4-ADL1,Walk
489362,S4,S4-ADL1,Walk
489695,S4,S4-ADL1,Walk
491328,S4,S4-ADL1,Walk
493562,S4,S4-ADL1,Walk
495028,S4,S4-ADL1,Stand
495295,S4,S4-ADL1,Stand
498895,S4,S4-ADL1,Walk
499462,S4,S4-ADL1,Walk
501528,S4,S4-ADL1,Walk
503595,S4,S4-ADL1,Stand
505628,S4,S4-ADL1,Stand
506728,S4,S4-ADL1,Stand
507962,S4,S4-ADL1,Stand
510762,S4,S4-ADL1,Stand
514095,S4,S4-ADL1,Walk
516362,S4,S4-ADL1,Stand
517995,S4,S4-ADL1,Stand
520295,S4,S4-ADL1,Stand
521061,S4,S4-ADL1,Stand
521528,S4,S4-ADL1,Stand
522761,S4,S4-ADL1,Stand
523895,S4,S4-ADL1,Walk
526761,S4,S4-ADL1,Stand
526795,S4,S4-ADL1,Stand
527495,S4,S4-ADL1,Stand
531095,S4,S4-ADL1,Stand
531195,S4,S4-ADL1,Stand
532195,S4,S4-ADL1,Stand
533361,S4,S4-ADL1,Stand
533628,S4,S4-ADL1,Walk
535028,S4,S4-ADL1,Walk
537928,S4,S4-ADL1,Stand
539295,S4,S4-ADL1,Stand
541095,S4,S4-ADL1,Walk
544495,S4,S4-ADL1,Walk
544928,S4,S4-ADL1,Walk
550328,S4,S4-ADL1,Walk
551094,S4,S4-ADL1,Walk
552361,S4,S4-ADL1,Walk
552861,S4,S4-ADL1,Walk
554561,S4,S4-ADL1,Walk
554861,S4,S4-ADL1,Walk
555194,S4,S4-ADL1,Walk
558094,S4,S4-ADL1,Stand
563594,S4,S4-ADL1,Walk
563794,S4,S4-ADL1,Walk
566294,S4,S4-ADL1,Stand
569094,S4,S4-ADL1,Stand
570461,S4,S4-ADL1,Stand
572161,S4,S4-ADL1,Stand
573428,S4,S4-ADL1,Stand
578661,S4,S4-ADL1,Stand
579328,S4,S4-ADL1,Stand
580694,S4,S4-ADL1,Stand
580728,S4,S4-ADL1,Stand
585294,S4,S4-ADL1,Stand
585327,S4,S4-ADL1,Stand
589427,S4,S4-ADL1,Stand
589827,S4,S4-ADL1,Stand
590027,S4,S4-ADL1,Stand
592361,S4,S4-ADL1,Walk
594194,S4,S4-ADL1,Walk
597394,S4,S4-ADL1,Stand
598094,S4,S4-ADL1,Stand
598994,S4,S4-ADL1,Stand
601561,S4,S4-ADL1,Walk
604361,S4,S4-ADL1,Walk
604827,S4,S4-ADL1,Walk
608894,S4,S4-ADL1,Walk
610027,S4,S4-ADL1,Walk
610594,S4,S4-ADL1,Walk
612561,S4,S4-ADL1,Walk
617494,S4,S4-ADL1,Stand
625094,S4,S4-ADL1,Stand
627927,S4,S4-ADL1,Stand
629494,S4,S4-ADL1,Stand
631127,S4,S4-ADL1,Stand
633060,S4,S4-ADL1,Stand
634460,S4,S4-ADL1,Stand
634960,S4,S4-ADL1,Stand
636160,S4,S4-ADL1,Stand
640194,S4,S4-ADL1,Stand
643727,S4,S4-ADL1,Stand
646194,S4,S4-ADL1,Stand
648327,S4,S4-ADL1,Walk
650193,S4,S4-ADL1,Stand
650293,S4,S4-ADL1,Stand
657327,S4,S4-ADL1,Stand
659060,S4,S4-ADL1,Stand
663127,S4,S4-ADL1,Stand
663227,S4,S4-ADL1,Stand
667927,S4,S4-ADL1,Stand
670627,S4,S4-ADL1,Stand
670893,S4,S4-ADL1,Stand
671560,S4,S4-ADL1,Stand
673627,S4,S4-ADL1,Stand
675393,S4,S4-ADL1,Walk
677027,S4,S4-ADL1,Walk
677160,S4,S4-ADL1,Walk
678560,S4,S4-ADL1,Walk
682327,S4,S4-ADL1,Stand
689726,S4,S4-ADL1,Walk
689760,S4,S4-ADL1,Walk
696360,S4,S4-ADL1,Walk
696493,S4,S4-ADL1,Walk
697960,S4,S4-ADL1,Walk
699860,S4,S4-ADL1,Walk
709793,S4,S4-ADL1,Stand
709926,S4,S4-ADL1,Stand
711826,S4,S4-ADL1,Stand
715526,S4,S4-ADL1,Stand
717026,S4,S4-ADL1,Stand
720159,S4,S4-ADL1,Walk
728459,S4,S4-ADL1,Stand
728493,S4,S4-ADL1,Stand
733859,S4,S4-ADL1,Walk
734026,S4,S4-ADL1,Walk
734426,S4,S4-ADL1,Walk
736726,S4,S4-ADL1,Walk
736826,S4,S4-ADL1,Walk
737159,S4,S4-ADL1,Walk
738226,S4,S4-ADL1,Walk
741226,S4,S4-ADL1,Stand
741859,S4,S4-ADL1,Stand
742259,S4,S4-ADL1,Stand
742659,S4,S4-ADL1,Stand
746726,S4,S4-ADL1,Walk
747526,S4,S4-ADL1,Walk
750459,S4,S4-ADL1,Stand
751426,S4,S4-ADL1,Stand
755292,S4,S4-ADL1,Stand
756459,S4,S4-ADL1,Stand
757392,S4,S4-ADL1,Stand
759726,S4,S4-ADL1,Walk
759759,S4,S4-ADL1,Walk
761726,S4,S4-ADL1,Walk
761826,S4,S4-ADL1,Walk
765059,S4,S4-ADL1,Stand
767792,S4,S4-ADL1,Stand
768192,S4,S4-ADL1,Stand
770626,S4,S4-ADL1,Walk
771426,S4,S4-ADL1,Walk
774459,S4,S4-ADL1,Stand
774759,S4,S4-ADL1,Stand
774826,S4,S4-ADL1,Stand
774926,S4,S4-ADL1,Stand
774992,S4,S4-ADL1,Stand
776292,S4,S4-ADL1,Stand
781659,S4,S4-ADL1,Stand
783892,S4,S4-ADL1,Stand
785725,S4,S4-ADL1,Walk
785892,S4,S4-ADL1,Walk
786025,S4,S4-ADL1,Walk
786692,S4,S4-ADL1,Walk
787792,S4,S4-ADL1,Walk
788425,S4,S4-ADL1,Walk
788459,S4,S4-ADL1,Walk
788725,S4,S4-ADL1,Stand
789525,S4,S4-ADL1,Stand
791459,S4,S4-ADL1,Stand
791559,S4,S4-ADL1,Stand
793092,S4,S4-ADL1,Sit
794059,S4,S4-ADL1,Sit
794225,S4,S4-ADL1,Sit
797659,S4,S4-ADL1,Sit
802425,S4,S4-ADL1,Walk
806792,S4,S4-ADL1,Walk
809025,S4,S4-ADL1,Walk
809659,S4,S4-ADL1,Walk
810792,S4,S4-ADL1,Walk
814859,S4,S4-ADL1,Stand
816425,S4,S4-ADL1,Stand
818925,S4,S4-ADL1,Stand
823825,S4,S4-ADL1,Walk
824258,S4,S4-ADL1,Walk
824592,S4,S4-ADL1,Walk
836158,S4,S4-ADL1,Lie
837425,S4,S4-ADL1,Lie
837658,S4,S4-ADL1,Lie
838625,S4,S4-ADL1,Lie
842492,S4,S4-ADL1,Lie
845458,S4,S4-ADL1,Stand
847092,S4,S4-ADL1,Stand
848958,S4,S4-ADL1,Walk
850758,S4,S4-ADL1,Stand
850825,S4,S4-ADL1,Stand
854425,S4,S4-ADL1,Stand
854691,S4,S4-ADL1,Stand
855825,S4,S4-ADL1,Stand
857625,S4,S4-ADL1,Stand
864258,S4,S4-ADL1,Stand
864825,S4,S4-ADL1,Stand
865425,S4,S4-ADL1,Stand
866058,S4,S4-ADL1,Sit
866658,S4,S4-ADL1,Sit
867791,S4,S4-ADL1,Sit
871825,S4,S4-ADL1,Sit
873425,S4,S4-ADL1,Sit
874025,S4,S4-ADL1,Sit
874158,S4,S4-ADL1,Sit
876125,S4,S4-ADL1,Sit
879891,S4,S4-ADL1,Sit
881325,S4,S4-ADL1,Sit
883091,S4,S4-ADL1,Sit
884424,S4,S4-ADL1,Sit
886224,S4,S4-ADL1,Sit
886458,S4,S4-ADL1,Sit
887858,S4,S4-ADL1,Sit
887958,S4,S4-ADL1,Sit
887991,S4,S4-ADL1,Sit
890391,S4,S4-ADL1,Sit
893458,S4,S4-ADL1,Sit
900458,S4,S4-ADL1,Sit
902824,S4,S4-ADL1,Sit
903658,S4,S4-ADL1,Sit
905158,S4,S4-ADL1,Sit
907758,S4,S4-ADL1,Sit
907991,S4,S4-ADL1,Sit
908091,S4,S4-ADL1,Sit
910158,S4,S4-ADL1,Sit
910624,S4,S4-ADL1,Sit
916824,S4,S4-ADL1,Sit
918291,S4,S4-ADL1,Sit
919857,S4,S4-ADL1,Sit
924391,S4,S4-ADL1,Sit
925091,S4,S4-ADL1,Sit
927524,S4,S4-ADL1,Sit
927557,S4,S4-ADL1,Sit
929057,S4,S4-ADL1,Sit
929124,S4,S4-ADL1,Sit
930024,S4,S4-ADL1,Sit
939824,S4,S4-ADL1,Sit
944557,S4,S4-ADL1,Sit
949524,S4,S4-ADL1,Sit
949791,S4,S4-ADL1,Sit
954857,S4,S4-ADL1,Sit
955524,S4,S4-ADL1,Sit
955924,S4,S4-ADL1,Sit
956057,S4,S4-ADL1,Sit
956524,S4,S4-ADL1,Sit
957224,S4,S4-ADL1,Sit
957924,S4,S4-ADL1,Sit
959924,S4,S4-ADL1,Sit
963290,S4,S4-ADL1,Sit
963657,S4,S4-ADL1,Sit
964924,S4,S4-ADL1,Sit
964990,S4,S4-ADL1,Sit
973590,S4,S4-ADL1,Sit
974590,S4,S4-ADL1,Sit
977024,S4,S4-ADL1,Sit
977824,S4,S4-ADL1,Sit
979390,S4,S4-ADL1,Sit
980790,S4,S4-ADL1,Sit
980924,S4,S4-ADL1,Sit
982790,S4,S4-ADL1,Sit
983690,S4,S4-ADL1,Sit
986223,S4,S4-ADL1,Sit
986990,S4,S4-ADL1,Sit
987157,S4,S4-ADL1,Sit
987523,S4,S4-ADL1,Sit
990423,S4,S4-ADL1,Sit
991223,S4,S4-ADL1,Sit
991557,S4,S4-ADL1,Sit
994157,S4,S4-ADL1,Sit
997357,S4,S4-ADL1,Sit
999623,S4,S4-ADL1,Sit
1000890,S4,S4-ADL1,Sit
1005090,S4,S4-ADL1,Sit
1005690,S4,S4-ADL1,Sit
1007123,S4,S4-ADL1,Sit
1011690,S4,S4-ADL1,Sit
1012157,S4,S4-ADL1,Sit
1015657,S4,S4-ADL1,Sit
1020156,S4,S4-ADL1,Sit
1022123,S4,S4-ADL1,Sit
1022290,S4,S4-ADL1,Sit
1028656,S4,S4-ADL1,Sit
1028923,S4,S4-ADL1,Walk
1030790,S4,S4-ADL1,Walk
1034956,S4,S4-ADL1,Walk
1041756,S4,S4-ADL1,Walk
1042923,S4,S4-ADL1,Walk
1044223,S4,S4-ADL1,Walk
1045590,S4,S4-ADL1,Walk
1048290,S4,S4-ADL1,Walk
1048623,S4,S4-ADL1,Walk
1049423,S4,S4-ADL1,Walk
1052689,S4,S4-ADL1,Walk
1052723,S4,S4-ADL1,Walk
1053623,S4,S4-ADL1,Walk
1058123,S4,S4-ADL1,Stand
1058823,S4,S4-ADL1,Walk
1059823,S4,S4-ADL1,Walk
1061023,S4,S4-ADL1,Walk
1061123,S4,S4-ADL1,Walk
1063689,S4,S4-ADL1,Stand
1063789,S4,S4-ADL1,Stand
1064823,S4,S4-ADL1,Stand
1066956,S4,S4-ADL1,Stand
1067956,S4,S4-ADL1,Stand
1074123,S4,S4-ADL1,Walk
1075723,S4,S4-ADL1,Stand
1076356,S4,S4-ADL1,Stand
1080689,S4,S4-ADL1,Walk
1081456,S4,S4-ADL1,Walk
1081523,S4,S4-ADL1,Walk
1084156,S4,S4-ADL1,Walk
1088122,S4,S4-ADL1,Stand
1088156,S4,S4-ADL1,Stand
1089622,S4,S4-ADL1,Stand
1090156,S4,S4-ADL1,Stand
1091456,S4,S4-ADL1,Stand
1094556,S4,S4-ADL1,Stand
1094589,S4,S4-ADL1,Stand
1100156,S4,S4-ADL1,Walk
1101956,S4,S4-ADL1,Stand
1104222,S4,S4-ADL1,Stand
1105956,S4,S4-ADL1,Stand
1106889,S4,S4-ADL1,Stand
1110689,S4,S4-ADL1,Lie
1114356,S4,S4-ADL1,Lie
1128189,S4,S4-ADL1,Walk
1128522,S4,S4-ADL1,Walk
1131155,S4,S4-ADL1,Stand
1131255,S4,S4-ADL1,Stand
1131922,S4,S4-ADL1,Lie
1133155,S4,S4-ADL1,Lie
1136689,S4,S4-ADL1,Lie
1137489,S4,S4-ADL1,Stand
1137955,S4,S4-ADL1,Stand
1138655,S4,S4-ADL1,Stand
1139189,S4,S4-ADL1,Walk
1140322,S4,S4-ADL1,Walk
1143389,S4,S4-ADL1,Stand
1144989,S4,S4-ADL1,Stand
